step,amount,isFraud,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER
283,191099.02,0,0,1,0,0,0
41,60333.33,0,1,0,0,0,0
141,180586.5,0,0,1,0,0,0
35,116880.2,0,0,1,0,0,0
2,1383.91,0,0,0,0,1,0
256,217023.35,0,0,1,0,0,0
140,19486.39,0,0,0,0,1,0
401,137372.0,0,0,1,0,0,0
43,128062.57,0,1,0,0,0,0
372,29870.25,0,0,0,0,1,0
40,139267.05,0,1,0,0,0,0
35,1497.12,0,0,0,0,1,0
250,32391.46,0,0,1,0,0,0
183,158605.76,0,0,1,0,0,0
299,109020.6,0,1,0,0,0,0
252,57852.11,0,0,0,0,1,0
214,131923.62,0,1,0,0,0,0
285,15501.55,0,0,0,0,1,0
405,179834.0,0,0,1,0,0,0
184,41318.25,0,1,0,0,0,0
404,2543.34,0,0,0,0,1,0
235,439889.28,0,0,0,0,0,1
22,6984.26,0,0,1,0,0,0
328,196300.59,0,0,1,0,0,0
179,253972.69,0,0,1,0,0,0
376,32831.81,0,1,0,0,0,0
153,311435.45,0,0,1,0,0,0
526,3406.59,0,0,0,0,1,0
209,2647.11,0,0,0,0,1,0
161,200844.15,0,1,0,0,0,0
12,195118.96,0,0,1,0,0,0
305,221161.36,0,0,1,0,0,0
153,32958.8,0,0,0,0,1,0
692,340163.5,0,1,0,0,0,0
47,84749.53,0,0,1,0,0,0
595,363578.09,0,1,0,0,0,0
283,15311.76,0,1,0,0,0,0
398,245933.55,0,1,0,0,0,0
256,343008.88,0,0,0,0,0,1
349,168798.73,0,0,1,0,0,0
206,107294.45,0,0,1,0,0,0
19,465437.16,0,0,1,0,0,0
525,13626.37,0,1,0,0,0,0
332,24823.19,0,0,0,0,1,0
164,135917.81,0,0,1,0,0,0
327,229895.83,0,0,1,0,0,0
143,7329.61,0,0,0,0,1,0
131,352591.54,0,0,1,0,0,0
3,3619.41,0,0,0,1,0,0
159,280874.81,0,0,1,0,0,0
256,270316.1,0,0,1,0,0,0
393,197093.79,0,1,0,0,0,0
375,77909.81,0,0,1,0,0,0
20,195407.07,0,1,0,0,0,0
691,110030.42,0,0,1,0,0,0
42,12643.05,0,0,0,0,1,0
527,2387.16,0,0,0,0,1,0
204,54638.72,0,0,0,0,0,1
42,16492.29,0,0,0,0,1,0
258,30661.64,0,0,1,0,0,0
43,158673.31,0,0,0,0,0,1
38,26559.98,0,0,0,0,1,0
155,284114.68,0,1,0,0,0,0
282,197868.55,0,1,0,0,0,0
306,374080.32,0,0,1,0,0,0
185,47489.54,0,0,1,0,0,0
179,169899.43,0,1,0,0,0,0
16,413435.89,0,0,0,0,0,1
34,12986.13,0,0,0,0,1,0
206,166611.92,0,1,0,0,0,0
306,346319.8,0,1,0,0,0,0
285,10189.7,0,0,0,0,1,0
275,11108.36,0,0,0,0,1,0
306,53069.66,0,0,0,0,1,0
181,1279.58,0,0,0,0,1,0
350,11576.88,0,0,0,0,1,0
226,140324.26,0,0,1,0,0,0
140,8247.7,0,0,0,0,1,0
183,16534.92,0,0,0,0,1,0
398,29328.41,0,0,0,0,1,0
371,9412.73,0,0,0,0,1,0
382,3768.18,0,0,0,0,1,0
158,313783.54,0,0,0,0,0,1
22,267885.2,0,1,0,0,0,0
252,12512.58,0,0,0,0,1,0
204,19407.53,0,0,0,0,1,0
331,240211.68,0,0,1,0,0,0
180,299591.42,0,0,1,0,0,0
144,575.45,0,0,0,0,1,0
282,4239.73,0,0,0,0,1,0
40,835.36,0,0,0,0,1,0
349,219850.36,0,0,1,0,0,0
378,197421.14,0,1,0,0,0,0
234,3867.32,0,1,0,0,0,0
307,200284.06,0,1,0,0,0,0
277,3138.7,0,0,0,0,1,0
381,9943.87,0,0,0,0,1,0
399,4135.58,0,0,0,0,1,0
212,368217.95,0,1,0,0,0,0
306,15397.49,0,0,0,0,1,0
43,172013.61,0,0,1,0,0,0
11,116011.7,0,0,1,0,0,0
138,315020.79,0,1,0,0,0,0
299,15339.01,0,0,0,0,1,0
187,4203.67,0,0,0,0,1,0
132,197810.99,0,0,1,0,0,0
186,12918.65,0,0,0,0,1,0
17,2562.53,0,0,0,0,1,0
253,96101.89,0,0,1,0,0,0
404,15468.22,0,0,0,0,1,0
301,186285.84,0,0,1,0,0,0
187,1942189.77,0,0,0,0,0,1
373,17369.99,0,0,0,0,1,0
249,158850.02,0,1,0,0,0,0
369,127319.28,0,0,1,0,0,0
396,326915.3,0,0,0,0,0,1
228,25972.11,0,0,0,0,1,0
158,11240.16,0,0,0,0,1,0
163,215645.8,0,0,1,0,0,0
178,41064.48,0,0,0,0,1,0
357,153729.13,0,0,0,0,0,1
36,9942.09,0,0,0,0,1,0
304,710669.15,0,0,0,0,0,1
350,312423.76,0,0,1,0,0,0
41,2885.18,0,0,0,0,1,0
185,8767.15,0,0,0,0,1,0
19,332053.87,0,1,0,0,0,0
355,80285.31,0,1,0,0,0,0
160,69213.52,0,0,1,0,0,0
232,410059.16,0,0,1,0,0,0
33,2850.14,0,0,0,0,1,0
353,36740.86,0,0,0,0,1,0
398,189130.24,0,1,0,0,0,0
332,7756.57,0,0,0,0,1,0
301,89482.74,0,0,1,0,0,0
141,159071.88,0,1,0,0,0,0
135,284946.23,0,0,1,0,0,0
13,118669.63,0,0,1,0,0,0
23,5439.03,0,0,0,0,1,0
323,4272220.49,0,0,0,0,0,1
380,37326.66,0,0,1,0,0,0
544,20882.15,0,0,0,0,1,0
261,6043.74,0,0,1,0,0,0
275,48426.4,0,1,0,0,0,0
382,21187.03,0,1,0,0,0,0
253,240509.54,0,0,1,0,0,0
275,9277.09,0,0,0,0,1,0
185,23850.4,0,0,0,0,1,0
17,62389.24,0,0,0,0,0,1
10,1109.42,0,0,0,0,1,0
330,170542.99,0,0,1,0,0,0
236,171842.75,0,0,1,0,0,0
378,21627.25,0,0,0,0,1,0
142,11594.58,0,0,0,0,1,0
19,143304.5,0,1,0,0,0,0
371,114900.92,0,0,1,0,0,0
153,1828.2,0,0,0,0,1,0
416,93689.19,0,1,0,0,0,0
131,176091.02,0,1,0,0,0,0
184,155939.34,0,1,0,0,0,0
349,184442.78,0,0,1,0,0,0
302,56814.21,0,0,1,0,0,0
281,169728.06,0,0,1,0,0,0
158,134412.76,0,0,1,0,0,0
309,20569.89,0,0,0,0,1,0
250,103482.34,0,1,0,0,0,0
382,4702.62,0,0,0,0,1,0
205,37799.87,0,1,0,0,0,0
280,13675.43,0,1,0,0,0,0
185,3739.85,0,0,0,0,1,0
370,218803.82,0,0,1,0,0,0
325,53780.17,0,0,1,0,0,0
400,35563.07,0,0,0,0,1,0
154,12946.95,0,0,0,0,1,0
548,11066.45,0,0,0,0,1,0
331,301317.49,0,0,1,0,0,0
133,14008.62,0,0,0,0,1,0
324,5340.15,0,0,0,0,1,0
301,13849.83,0,0,1,0,0,0
302,3637.08,0,0,0,0,1,0
38,499916.81,0,0,1,0,0,0
43,28392.94,0,0,1,0,0,0
329,303233.25,0,0,1,0,0,0
13,195942.98,0,0,1,0,0,0
393,27799.84,0,0,1,0,0,0
8,352837.82,0,1,0,0,0,0
159,234411.46,0,1,0,0,0,0
181,50714.53,0,0,0,0,1,0
9,13370.8,0,0,0,0,1,0
305,173348.9,0,0,1,0,0,0
164,126181.52,0,0,1,0,0,0
333,126418.47,0,1,0,0,0,0
181,34467.38,0,0,1,0,0,0
565,249831.77,0,0,1,0,0,0
301,18323.9,0,0,0,0,1,0
139,24762.16,0,0,1,0,0,0
44,7459.24,0,0,0,0,1,0
230,56153.92,0,1,0,0,0,0
379,106722.42,0,0,1,0,0,0
380,15970.05,0,0,0,0,1,0
43,7722.52,0,0,0,1,0,0
17,89540.61,0,0,1,0,0,0
18,1526.3,0,0,0,0,1,0
284,7632.27,0,0,0,0,1,0
178,287766.65,0,0,1,0,0,0
203,4033.05,0,0,0,0,1,0
41,164319.41,0,0,1,0,0,0
259,2829.94,0,0,0,0,1,0
157,140148.33,0,1,0,0,0,0
333,2644.22,0,0,0,0,1,0
38,193959.45,0,0,1,0,0,0
210,290499.72,0,1,0,0,0,0
563,367353.51,0,1,0,0,0,0
181,8152.42,0,0,0,0,1,0
378,178223.43,0,0,1,0,0,0
305,80943.28,0,0,0,0,1,0
18,86946.27,0,0,1,0,0,0
371,262091.34,0,1,0,0,0,0
370,2022.85,0,0,0,0,1,0
331,140687.08,0,0,0,0,0,1
399,34719.55,0,0,0,0,1,0
352,13743.9,0,0,0,0,1,0
9,127417.31,0,1,0,0,0,0
354,202220.07,0,0,1,0,0,0
370,18326.09,0,0,0,0,1,0
34,8809.93,0,0,0,0,1,0
571,188439.49,0,1,0,0,0,0
307,61016.55,0,0,1,0,0,0
251,21233.02,0,0,0,0,1,0
380,20986.66,0,0,0,0,1,0
356,7965.32,0,0,0,0,1,0
178,471059.26,0,0,1,0,0,0
278,31978.27,0,0,1,0,0,0
203,202497.14,0,0,1,0,0,0
225,187238.97,0,1,0,0,0,0
301,133663.57,0,1,0,0,0,0
329,346781.8,0,1,0,0,0,0
21,57224.01,0,0,1,0,0,0
326,221937.21,0,0,1,0,0,0
574,5349.69,0,0,0,0,1,0
309,2461.8,0,0,1,0,0,0
159,73758.86,0,0,1,0,0,0
257,11747.81,0,0,0,0,1,0
257,75996.57,0,0,1,0,0,0
225,49333.17,0,0,0,0,1,0
178,6342.17,0,0,0,0,1,0
16,1406641.61,0,0,0,0,0,1
185,28608.63,0,0,0,0,1,0
333,88970.42,0,1,0,0,0,0
135,5140.79,0,0,0,0,1,0
379,8305.38,0,0,0,0,1,0
307,15865.25,0,0,0,0,1,0
185,399580.48,0,1,0,0,0,0
19,75932.62,0,0,1,0,0,0
527,389531.33,0,1,0,0,0,0
256,96211.59,0,1,0,0,0,0
44,22547.7,0,0,1,0,0,0
518,40823.3,0,1,0,0,0,0
20,7853.83,0,0,0,0,1,0
402,597123.76,0,0,0,0,0,1
382,5252.13,0,0,0,0,1,0
20,12736.89,0,0,0,0,1,0
404,111114.33,0,1,0,0,0,0
595,8289.87,0,0,0,0,1,0
227,356352.14,0,0,0,0,0,1
565,283143.87,0,1,0,0,0,0
183,170991.67,0,1,0,0,0,0
131,244757.92,0,1,0,0,0,0
181,258148.12,0,0,0,0,0,1
311,25346.8,0,0,0,0,1,0
9,168874.14,0,0,1,0,0,0
23,11841.93,0,0,0,0,1,0
185,55417.76,0,1,0,0,0,0
403,1307568.92,0,0,0,0,0,1
253,977.09,0,0,0,0,1,0
322,11822.94,0,0,0,0,1,0
259,50779.24,0,0,1,0,0,0
298,7423.87,0,0,0,0,1,0
154,13443.26,0,0,0,0,1,0
325,146061.94,0,0,1,0,0,0
181,36492.32,0,0,0,0,1,0
332,124935.29,0,1,0,0,0,0
212,13178.81,0,0,0,0,1,0
305,65633.59,0,0,0,0,0,1
332,324902.67,0,0,0,0,0,1
154,364045.64,0,0,0,0,0,1
403,7218.73,0,0,1,0,0,0
278,284535.76,0,0,1,0,0,0
300,1175.15,0,0,0,1,0,0
180,75958.01,0,1,0,0,0,0
329,299029.36,0,1,0,0,0,0
17,368688.44,0,0,0,0,0,1
165,200784.84,0,0,1,0,0,0
133,401380.95,0,0,0,0,0,1
280,84607.12,0,1,0,0,0,0
41,59565.91,0,1,0,0,0,0
236,260674.92,0,1,0,0,0,0
209,104844.73,0,1,0,0,0,0
373,358624.26,0,0,1,0,0,0
12,229067.62,0,0,1,0,0,0
158,89104.38,0,1,0,0,0,0
256,357282.01,0,0,1,0,0,0
207,163076.43,0,0,1,0,0,0
379,130569.36,0,0,1,0,0,0
229,300363.7,0,1,0,0,0,0
226,120913.65,0,0,1,0,0,0
262,2267.88,0,0,0,0,1,0
203,421861.14,0,1,0,0,0,0
18,8260.33,0,0,0,0,1,0
183,76350.91,0,0,1,0,0,0
355,148668.86,0,0,1,0,0,0
302,123696.33,0,0,1,0,0,0
399,30352.3,0,1,0,0,0,0
401,537228.82,0,0,0,0,0,1
259,6533.21,0,1,0,0,0,0
255,175439.17,0,0,1,0,0,0
159,883.57,0,0,0,0,1,0
282,123005.01,0,0,1,0,0,0
301,4870.18,0,0,0,0,1,0
14,23148.04,0,0,1,0,0,0
260,5556.42,0,0,0,0,1,0
379,38606.14,0,0,1,0,0,0
39,220564.49,0,1,0,0,0,0
382,153748.09,0,0,1,0,0,0
354,28555.42,0,0,0,0,1,0
37,5638.08,0,1,0,0,0,0
403,17133.37,0,0,0,0,1,0
584,35144.32,0,1,0,0,0,0
40,130733.12,0,0,1,0,0,0
239,37163.33,0,0,0,0,1,0
166,5561.29,0,0,0,0,1,0
393,49372.18,0,0,0,0,1,0
131,4310.98,0,0,0,0,1,0
133,269013.76,0,1,0,0,0,0
236,7225.58,0,0,0,0,1,0
360,13270.66,0,0,0,0,1,0
279,277227.53,0,1,0,0,0,0
380,41299.83,0,1,0,0,0,0
162,180265.09,0,0,1,0,0,0
204,12811.38,0,0,0,0,1,0
164,159313.16,0,1,0,0,0,0
394,174907.1,0,0,1,0,0,0
403,4713.8,0,0,0,0,1,0
686,177133.56,0,0,1,0,0,0
180,83147.98,0,0,1,0,0,0
205,273027.96,0,0,1,0,0,0
277,142636.42,0,0,1,0,0,0
131,168084.4,0,0,1,0,0,0
375,1167538.52,0,0,0,0,0,1
94,1092.26,0,0,0,0,1,0
164,206138.23,0,1,0,0,0,0
164,156453.34,0,1,0,0,0,0
209,52001.7,0,1,0,0,0,0
9,38307.97,0,0,1,0,0,0
304,6825519.47,0,0,0,0,0,1
47,230376.18,0,0,0,0,0,1
275,427393.52,0,1,0,0,0,0
207,2243.47,0,0,0,0,1,0
393,54454.99,0,0,1,0,0,0
329,71626.82,0,0,1,0,0,0
187,17554.83,0,0,0,0,1,0
254,1129.14,0,0,0,0,1,0
21,216847.8,0,1,0,0,0,0
94,10423.5,0,0,0,0,1,0
41,1027417.76,0,0,0,0,0,1
347,8805.28,0,0,0,0,1,0
321,8762.67,0,0,0,0,1,0
9,27492.1,0,0,0,0,1,0
284,10492.66,0,1,0,0,0,0
258,173990.0,0,0,1,0,0,0
379,305077.32,0,0,1,0,0,0
431,218498.26,0,1,0,0,0,0
281,387853.28,0,0,1,0,0,0
156,14300.98,0,0,0,0,1,0
183,1135302.49,0,0,0,0,0,1
8,15134.66,0,0,0,0,1,0
377,317620.96,0,1,0,0,0,0
233,337772.3,0,0,1,0,0,0
155,13206.29,0,0,0,0,1,0
306,916758.97,0,0,0,0,0,1
300,114234.13,0,0,1,0,0,0
349,19943.2,0,0,1,0,0,0
211,6462.06,0,0,1,0,0,0
155,150526.02,0,0,1,0,0,0
232,239627.68,0,0,1,0,0,0
592,43070.26,0,0,1,0,0,0
286,249651.39,0,0,1,0,0,0
300,4409.55,0,0,0,0,1,0
346,2049323.36,0,0,0,0,0,1
23,23676.79,0,0,0,0,1,0
263,19565.83,0,0,0,0,1,0
347,133962.49,0,0,1,0,0,0
205,9885.33,0,0,0,0,1,0
131,399947.28,0,0,1,0,0,0
402,152567.17,0,1,0,0,0,0
408,14613.79,0,0,0,0,1,0
42,14429.0,0,0,0,0,1,0
19,115498.77,0,0,1,0,0,0
229,19795.31,0,0,0,0,1,0
41,73011.27,0,0,0,0,0,1
157,16481.34,0,0,0,0,1,0
237,499964.79,0,0,0,0,0,1
178,8430.94,0,0,0,0,1,0
39,214102.51,0,1,0,0,0,0
326,48690.98,0,0,1,0,0,0
400,17947.87,0,0,0,0,1,0
37,43021.16,0,0,0,0,1,0
379,243820.52,0,0,1,0,0,0
233,1113056.61,0,0,0,0,0,1
188,1836.12,0,0,0,0,1,0
356,73446.93,0,1,0,0,0,0
11,69860.0,0,0,1,0,0,0
253,36935.4,0,0,0,0,1,0
408,246121.36,0,1,0,0,0,0
369,262831.21,0,1,0,0,0,0
202,185279.07,0,0,1,0,0,0
378,312854.02,0,0,1,0,0,0
131,1975721.15,0,0,0,0,0,1
237,2469.29,0,0,0,0,1,0
328,40984.39,0,0,0,0,1,0
236,96669.65,0,0,1,0,0,0
181,539010.44,0,0,1,0,0,0
260,619841.07,0,0,0,0,0,1
202,110297.99,0,1,0,0,0,0
260,7309.18,0,0,0,0,1,0
43,161875.63,0,0,1,0,0,0
404,174128.09,0,0,1,0,0,0
229,272103.6,0,1,0,0,0,0
431,6263.66,0,0,0,0,1,0
12,29873.6,0,0,0,0,1,0
661,6377.75,0,0,0,0,1,0
252,62026.25,0,0,1,0,0,0
355,18615.65,0,0,0,0,1,0
372,20933.99,0,0,0,0,1,0
22,110796.38,0,1,0,0,0,0
142,288602.7,0,1,0,0,0,0
46,175300.26,0,0,0,0,0,1
154,3498.18,0,0,0,0,1,0
588,2954.09,0,0,0,0,1,0
355,133195.95,0,1,0,0,0,0
229,52433.9,0,1,0,0,0,0
181,5493.08,0,0,0,0,1,0
326,117032.08,0,0,1,0,0,0
12,267677.7,0,1,0,0,0,0
33,229038.02,0,1,0,0,0,0
262,3607.28,0,0,0,0,1,0
214,27912.06,0,0,0,0,1,0
399,10583.66,0,0,0,0,1,0
401,53462.08,0,0,1,0,0,0
396,10598.78,0,0,0,0,1,0
139,7133.36,0,0,0,0,1,0
300,35223.12,0,1,0,0,0,0
201,305.78,0,0,0,0,1,0
159,148175.95,0,0,1,0,0,0
322,66036.13,0,0,1,0,0,0
160,10948.58,0,0,0,0,1,0
406,14430.0,0,0,0,0,1,0
371,165051.12,0,1,0,0,0,0
308,399532.89,0,1,0,0,0,0
397,14022.28,0,0,0,0,1,0
43,188145.63,0,0,1,0,0,0
354,214341.15,0,0,1,0,0,0
138,102055.04,0,0,0,0,0,1
164,2795.46,0,0,1,0,0,0
138,86314.77,0,1,0,0,0,0
236,7513.99,0,0,1,0,0,0
403,358406.11,0,1,0,0,0,0
15,170194.62,0,0,1,0,0,0
371,188032.63,0,1,0,0,0,0
43,272811.83,0,0,1,0,0,0
186,26589.34,0,0,0,0,1,0
276,177453.54,0,0,1,0,0,0
401,169565.71,0,0,0,0,0,1
686,7296.26,0,0,0,0,1,0
133,4056.53,0,0,0,0,1,0
346,533121.32,0,0,1,0,0,0
38,471082.56,0,0,0,0,0,1
379,130107.34,0,0,1,0,0,0
142,97699.92,0,0,1,0,0,0
378,38465.67,0,0,1,0,0,0
251,27792.35,0,0,0,0,1,0
253,229403.8,0,0,1,0,0,0
230,155365.73,0,1,0,0,0,0
15,45428.34,0,1,0,0,0,0
164,1651.31,0,0,0,0,1,0
169,1208.29,0,0,0,0,1,0
349,162566.72,0,1,0,0,0,0
256,4798.11,0,0,0,0,1,0
259,10071.46,0,0,0,0,1,0
329,14620.29,0,0,0,0,1,0
191,141682.88,0,1,0,0,0,0
154,191480.36,0,1,0,0,0,0
345,338273.45,0,1,0,0,0,0
133,83136.82,0,0,1,0,0,0
160,104022.74,0,0,1,0,0,0
141,19940.25,0,0,0,0,1,0
276,45601.8,0,0,1,0,0,0
302,6074.4,0,0,0,0,1,0
332,7343.48,0,0,0,0,1,0
136,173876.85,0,1,0,0,0,0
355,145484.25,0,0,1,0,0,0
324,163964.17,0,0,1,0,0,0
35,13519.93,0,0,0,0,1,0
13,3935.54,0,0,0,0,1,0
15,576153.35,0,0,1,0,0,0
400,121464.09,0,0,1,0,0,0
347,45041.84,0,0,1,0,0,0
160,2523.65,0,0,0,0,1,0
191,110797.47,0,0,1,0,0,0
305,336185.84,0,1,0,0,0,0
705,124615.78,0,0,1,0,0,0
216,7808.56,0,0,0,0,1,0
251,11205.82,0,0,0,0,1,0
138,166883.84,0,0,1,0,0,0
378,460597.78,0,1,0,0,0,0
325,305839.79,0,1,0,0,0,0
471,5108.17,0,0,0,0,1,0
379,160871.97,0,1,0,0,0,0
185,601761.34,0,0,0,0,0,1
569,6071.88,0,0,0,0,1,0
254,171166.54,0,0,0,0,0,1
374,392128.67,0,1,0,0,0,0
380,1640.6,0,0,0,0,1,0
160,4427.47,0,0,0,0,1,0
140,77128.86,0,0,1,0,0,0
187,62966.37,0,0,1,0,0,0
38,187735.54,0,1,0,0,0,0
289,1153.57,0,0,0,0,1,0
426,170393.16,0,1,0,0,0,0
355,20671.54,0,0,0,0,1,0
376,139193.2,0,1,0,0,0,0
330,225166.35,0,1,0,0,0,0
258,145474.13,0,0,1,0,0,0
347,44992.54,0,0,0,0,1,0
16,44646.68,0,0,1,0,0,0
188,186729.26,0,0,1,0,0,0
382,1778810.72,0,0,0,0,0,1
158,5014.64,0,0,0,0,1,0
165,3880.64,0,0,0,0,1,0
40,448029.62,0,0,1,0,0,0
309,218427.76,0,0,1,0,0,0
228,157289.68,0,0,1,0,0,0
17,64661.56,0,0,1,0,0,0
284,19305.12,0,0,0,0,1,0
41,42379.27,0,1,0,0,0,0
357,210786.75,0,0,1,0,0,0
227,21484.85,0,0,0,0,1,0
354,160747.77,0,0,1,0,0,0
182,66671.34,0,0,1,0,0,0
161,56967.66,0,1,0,0,0,0
694,60367.5,0,0,0,0,1,0
396,6265.46,0,0,0,0,1,0
42,380609.79,0,0,0,0,0,1
321,186198.17,0,0,1,0,0,0
11,4686.86,0,0,0,0,1,0
19,63210.77,0,1,0,0,0,0
286,181171.07,0,0,1,0,0,0
42,702255.44,0,0,0,0,0,1
131,380312.45,0,1,0,0,0,0
325,1711.01,0,0,1,0,0,0
228,24285.81,0,0,0,0,1,0
567,16214.35,0,0,0,0,1,0
401,449882.43,0,0,0,0,0,1
402,205022.95,0,0,1,0,0,0
382,176183.82,0,0,1,0,0,0
225,24479.38,0,0,1,0,0,0
428,113987.2,0,0,1,0,0,0
206,606620.5,0,0,0,0,0,1
276,7128.69,0,0,0,0,1,0
203,115148.84,0,0,1,0,0,0
159,102747.65,0,0,1,0,0,0
398,883764.63,0,0,0,0,0,1
188,54272.01,0,0,1,0,0,0
281,3170.6,0,0,0,0,1,0
153,32660.65,0,0,0,0,1,0
371,28166.52,0,0,1,0,0,0
408,5905.09,0,0,0,0,1,0
38,26595.93,0,0,1,0,0,0
370,55053.79,0,0,1,0,0,0
238,395628.79,0,0,0,0,0,1
163,215383.37,0,0,1,0,0,0
181,43182.75,0,1,0,0,0,0
21,2932.03,0,0,0,0,1,0
44,272811.24,0,0,1,0,0,0
348,10762.17,0,0,0,1,0,0
217,3933.57,0,0,0,0,1,0
400,97156.97,0,0,1,0,0,0
140,278544.05,0,1,0,0,0,0
140,58435.81,0,0,1,0,0,0
164,16565.44,0,0,1,0,0,0
40,200641.77,0,0,1,0,0,0
236,22639.19,0,1,0,0,0,0
350,289418.71,0,0,1,0,0,0
307,63763.67,0,0,0,0,1,0
252,230223.2,0,0,1,0,0,0
376,56109.88,0,0,0,0,1,0
227,761.98,0,0,0,0,1,0
13,684843.49,0,0,1,0,0,0
582,4781.05,0,0,0,0,1,0
405,8040.48,0,0,0,0,1,0
161,161391.48,0,0,1,0,0,0
396,66847.67,0,0,1,0,0,0
136,221845.38,0,0,0,0,0,1
403,11092.32,0,0,0,0,1,0
186,223396.57,0,1,0,0,0,0
207,228.33,0,0,0,0,1,0
184,694374.35,0,0,0,0,0,1
137,227968.16,0,1,0,0,0,0
21,4267.13,0,0,0,0,1,0
226,503599.46,0,0,1,0,0,0
382,799.85,0,0,0,0,1,0
130,145833.45,0,0,1,0,0,0
212,11192.63,0,0,0,0,1,0
213,208569.23,0,1,0,0,0,0
163,37247.35,0,0,1,0,0,0
159,7256.46,0,0,1,0,0,0
407,14334.46,0,0,0,0,1,0
608,3738.58,0,0,0,0,1,0
13,12354.43,0,0,0,0,1,0
347,512374.38,0,0,0,0,0,1
138,132034.52,0,0,1,0,0,0
321,5793.3,0,0,1,0,0,0
139,422330.55,0,0,0,0,0,1
17,28615.11,0,1,0,0,0,0
39,6122.23,0,0,0,0,1,0
35,106368.68,0,0,1,0,0,0
255,13020.95,0,0,0,0,1,0
133,17506.12,0,0,1,0,0,0
355,334068.64,0,0,0,0,0,1
15,4955.62,0,0,0,0,1,0
155,1170.23,0,0,0,0,1,0
345,182619.87,0,1,0,0,0,0
327,13116.02,0,0,1,0,0,0
375,298144.04,0,1,0,0,0,0
350,230721.33,0,1,0,0,0,0
349,244120.78,0,0,1,0,0,0
214,16318.74,0,0,0,0,1,0
209,365866.95,0,0,1,0,0,0
11,166011.85,0,0,1,0,0,0
153,256591.93,0,1,0,0,0,0
310,15176.51,0,0,0,0,1,0
273,9440.7,0,0,0,0,1,0
166,349162.36,0,1,0,0,0,0
43,22017.02,0,0,0,0,1,0
132,232942.38,0,0,1,0,0,0
14,48858.89,0,1,0,0,0,0
22,12874.05,0,0,0,0,1,0
326,95719.97,0,0,1,0,0,0
137,407765.8,0,0,0,0,0,1
251,30288.39,0,0,1,0,0,0
182,275297.98,0,0,1,0,0,0
160,128196.1,0,0,1,0,0,0
279,12464.01,0,0,0,0,1,0
163,13972.75,0,0,0,0,1,0
250,231366.55,0,0,1,0,0,0
687,4500.99,0,1,0,0,0,0
282,133970.96,0,1,0,0,0,0
550,4326.45,0,0,0,1,0,0
304,128588.07,0,0,1,0,0,0
357,244256.86,0,1,0,0,0,0
402,89810.43,0,1,0,0,0,0
210,179042.36,0,1,0,0,0,0
16,39245.56,0,0,0,0,1,0
236,9382.65,0,0,0,0,1,0
352,29760.2,0,0,0,0,1,0
381,309840.17,0,0,1,0,0,0
119,7132.91,0,0,0,0,1,0
214,41663.44,0,0,1,0,0,0
164,182654.23,0,1,0,0,0,0
403,3679.18,0,0,0,0,1,0
251,49306.23,0,0,0,0,1,0
403,102516.44,0,0,1,0,0,0
136,248984.21,0,0,1,0,0,0
328,442707.5,0,1,0,0,0,0
351,18752.92,0,0,0,0,1,0
181,200508.76,0,0,1,0,0,0
396,699582.14,0,0,0,0,0,1
178,3868.21,0,0,0,0,1,0
328,217126.84,0,1,0,0,0,0
495,94765.28,0,1,0,0,0,0
284,10964.59,0,0,0,0,1,0
134,292272.44,0,0,1,0,0,0
132,2385089.6,0,0,0,0,0,1
8,532172.47,0,1,0,0,0,0
285,12006.24,0,0,0,0,1,0
304,11795.71,0,0,1,0,0,0
207,5373.22,0,0,0,0,1,0
352,369588.79,0,0,1,0,0,0
548,7226.95,0,0,0,0,1,0
40,123542.91,0,0,1,0,0,0
235,126634.8,0,0,1,0,0,0
190,2626.37,0,0,0,0,1,0
249,263675.81,0,0,1,0,0,0
349,365567.58,0,0,1,0,0,0
349,183758.87,0,1,0,0,0,0
231,1236242.94,0,0,0,0,0,1
471,54960.3,0,1,0,0,0,0
23,368196.91,0,1,0,0,0,0
12,400283.63,0,0,1,0,0,0
252,174903.26,0,0,0,0,0,1
231,304891.77,0,0,1,0,0,0
235,26197.86,0,1,0,0,0,0
227,291858.03,0,0,1,0,0,0
12,13951.47,0,0,1,0,0,0
202,181051.09,0,0,1,0,0,0
209,20827.0,0,0,1,0,0,0
154,7033.94,0,0,0,0,1,0
351,2940732.53,0,0,0,0,0,1
179,230350.17,0,1,0,0,0,0
370,195.85,0,0,0,0,1,0
261,138059.7,0,0,1,0,0,0
40,679398.94,0,0,0,0,0,1
379,98345.49,0,1,0,0,0,0
134,1524115.9,0,0,0,0,0,1
178,167217.27,0,1,0,0,0,0
380,22573.55,0,0,0,0,1,0
184,24393.24,0,0,0,0,1,0
183,278088.79,0,0,1,0,0,0
321,32736.84,0,0,0,0,1,0
378,154964.8,0,0,1,0,0,0
37,25455.61,0,0,1,0,0,0
212,137716.84,0,1,0,0,0,0
140,9179.72,0,1,0,0,0,0
16,121006.54,0,0,1,0,0,0
330,44830.33,0,0,1,0,0,0
347,20270.89,0,0,0,0,1,0
236,80658.25,0,0,1,0,0,0
564,341009.53,0,1,0,0,0,0
214,22851.27,0,0,1,0,0,0
330,428139.94,0,1,0,0,0,0
43,201790.72,0,1,0,0,0,0
210,350635.61,0,0,1,0,0,0
260,62723.5,0,0,0,0,1,0
9,8233.06,0,0,0,0,1,0
